Destination Airport State,ID,Origin Airport,Origin Airport State,Route Cost,Destination Airport,Main Cabin Price,Departing Date,Departing Time,Duration,Distance,Destination Code,Arrival Date,Origin Code,Arrival Time,Total Seats,Origin Airport City,Origin Airport Country,Origin Airport Fee,Origin Airport Lounge,Destination Airport City,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Type,Surcharge,Food Served,Main Cabin Seats,Business Class Price,Miner Points,First Class Seats,Time Zone Difference,Business Class Seats,Flight Number,First Class Price
Texas,288,Logan International Airport,Massachusetts,15119,El Paso International Airport,200,4/8/2023,3:00 PM,275,2064,ELP,4/8/2023,BOS,9:35 PM,154,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,85,875,4128,10,2,59,230288,1843
Massachusetts,404,El Paso International Airport,Texas,11994,Boston Logan International Airport,131,4/9/2023,3:00 PM,275,2064,BOS,4/9/2023,ELP,9:35 PM,154,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,90,901,4128,12,2,52,238404,2323
Texas,408,Logan International Airport,Massachusetts,15119,El Paso International Airport,318,4/9/2023,3:00 PM,275,2064,ELP,4/9/2023,BOS,9:35 PM,153,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,98,1091,4128,10,2,45,233408,3175
Massachusetts,524,El Paso International Airport,Texas,11994,Boston Logan International Airport,489,4/10/2023,3:00 PM,275,2064,BOS,4/10/2023,ELP,9:35 PM,144,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,92,601,4128,8,2,44,232524,1570
Texas,528,Logan International Airport,Massachusetts,15119,El Paso International Airport,442,4/10/2023,3:00 PM,275,2064,ELP,4/10/2023,BOS,9:35 PM,161,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,100,699,4128,14,2,47,236528,2753
Massachusetts,644,El Paso International Airport,Texas,11994,Boston Logan International Airport,171,4/11/2023,3:00 PM,275,2064,BOS,4/11/2023,ELP,9:35 PM,166,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,96,712,4128,8,2,62,235644,2994
Texas,648,Logan International Airport,Massachusetts,15119,El Paso International Airport,384,4/11/2023,3:00 PM,275,2064,ELP,4/11/2023,BOS,9:35 PM,150,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,100,845,4128,8,2,42,230648,2961
Massachusetts,764,El Paso International Airport,Texas,11994,Boston Logan International Airport,317,4/12/2023,3:00 PM,275,2064,BOS,4/12/2023,ELP,9:35 PM,157,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,102,679,4128,8,2,47,238764,1403
Texas,768,Logan International Airport,Massachusetts,15119,El Paso International Airport,313,4/12/2023,3:00 PM,275,2064,ELP,4/12/2023,BOS,9:35 PM,152,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,93,709,4128,13,2,46,233768,1633
Massachusetts,884,El Paso International Airport,Texas,11994,Boston Logan International Airport,543,4/13/2023,3:00 PM,275,2064,BOS,4/13/2023,ELP,9:35 PM,168,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,89,1036,4128,15,2,64,232884,1821
Texas,888,Logan International Airport,Massachusetts,15119,El Paso International Airport,349,4/13/2023,3:00 PM,275,2064,ELP,4/13/2023,BOS,9:35 PM,163,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,94,1006,4128,8,2,61,236888,2705
Massachusetts,1004,El Paso International Airport,Texas,11994,Boston Logan International Airport,274,4/14/2023,3:00 PM,275,2064,BOS,4/14/2023,ELP,9:35 PM,170,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,98,695,4128,14,2,58,2351004,3492
Texas,1008,Logan International Airport,Massachusetts,15119,El Paso International Airport,487,4/14/2023,3:00 PM,275,2064,ELP,4/14/2023,BOS,9:35 PM,161,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,104,923,4128,13,2,44,2301008,2222
Massachusetts,1124,El Paso International Airport,Texas,11994,Boston Logan International Airport,526,4/15/2023,3:00 PM,275,2064,BOS,4/15/2023,ELP,9:35 PM,158,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,92,851,4128,13,2,53,2381124,1996
Texas,1128,Logan International Airport,Massachusetts,15119,El Paso International Airport,381,4/15/2023,3:00 PM,275,2064,ELP,4/15/2023,BOS,9:35 PM,164,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,99,981,4128,10,2,55,2331128,2171
Massachusetts,1244,El Paso International Airport,Texas,11994,Boston Logan International Airport,298,4/16/2023,3:00 PM,275,2064,BOS,4/16/2023,ELP,9:35 PM,151,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,89,558,4128,13,2,49,2321244,1806
Texas,1248,Logan International Airport,Massachusetts,15119,El Paso International Airport,453,4/16/2023,3:00 PM,275,2064,ELP,4/16/2023,BOS,9:35 PM,152,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,99,831,4128,11,2,42,2361248,3107
Massachusetts,1364,El Paso International Airport,Texas,11994,Boston Logan International Airport,525,4/17/2023,3:00 PM,275,2064,BOS,4/17/2023,ELP,9:35 PM,150,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,86,1013,4128,13,2,51,2351364,3445
Texas,1368,Logan International Airport,Massachusetts,15119,El Paso International Airport,144,4/17/2023,3:00 PM,275,2064,ELP,4/17/2023,BOS,9:35 PM,170,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,100,742,4128,13,2,57,2301368,2487
Massachusetts,1484,El Paso International Airport,Texas,11994,Boston Logan International Airport,425,4/18/2023,3:00 PM,275,2064,BOS,4/18/2023,ELP,9:35 PM,164,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,101,713,4128,8,2,55,2381484,1275
Texas,1488,Logan International Airport,Massachusetts,15119,El Paso International Airport,404,4/18/2023,3:00 PM,275,2064,ELP,4/18/2023,BOS,9:35 PM,151,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,94,991,4128,12,2,45,2331488,1359
Massachusetts,1604,El Paso International Airport,Texas,11994,Boston Logan International Airport,541,4/19/2023,3:00 PM,275,2064,BOS,4/19/2023,ELP,9:35 PM,169,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,103,727,4128,10,2,56,2321604,3014
Texas,1608,Logan International Airport,Massachusetts,15119,El Paso International Airport,147,4/19/2023,3:00 PM,275,2064,ELP,4/19/2023,BOS,9:35 PM,153,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,97,848,4128,9,2,47,2361608,2451
Massachusetts,1724,El Paso International Airport,Texas,11994,Boston Logan International Airport,541,4/20/2023,3:00 PM,275,2064,BOS,4/20/2023,ELP,9:35 PM,154,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,90,848,4128,8,2,56,2351724,3364
Texas,1728,Logan International Airport,Massachusetts,15119,El Paso International Airport,188,4/20/2023,3:00 PM,275,2064,ELP,4/20/2023,BOS,9:35 PM,167,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,99,1039,4128,15,2,53,2301728,2527
Massachusetts,1844,El Paso International Airport,Texas,11994,Boston Logan International Airport,243,4/21/2023,3:00 PM,275,2064,BOS,4/21/2023,ELP,9:35 PM,171,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,104,988,4128,9,2,58,2381844,2731
Texas,1848,Logan International Airport,Massachusetts,15119,El Paso International Airport,403,4/21/2023,3:00 PM,275,2064,ELP,4/21/2023,BOS,9:35 PM,160,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,99,1138,4128,10,2,51,2331848,2863
Massachusetts,1964,El Paso International Airport,Texas,11994,Boston Logan International Airport,423,4/22/2023,3:00 PM,275,2064,BOS,4/22/2023,ELP,9:35 PM,158,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,89,986,4128,15,2,54,2321964,2139
Texas,1968,Logan International Airport,Massachusetts,15119,El Paso International Airport,349,4/22/2023,3:00 PM,275,2064,ELP,4/22/2023,BOS,9:35 PM,162,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,96,783,4128,9,2,57,2361968,2481
Massachusetts,2084,El Paso International Airport,Texas,11994,Boston Logan International Airport,138,4/23/2023,3:00 PM,275,2064,BOS,4/23/2023,ELP,9:35 PM,160,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,85,814,4128,13,2,62,2352084,1397
Texas,2088,Logan International Airport,Massachusetts,15119,El Paso International Airport,483,4/23/2023,3:00 PM,275,2064,ELP,4/23/2023,BOS,9:35 PM,154,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,93,1189,4128,10,2,51,2302088,1744
Massachusetts,2204,El Paso International Airport,Texas,11994,Boston Logan International Airport,466,4/24/2023,3:00 PM,275,2064,BOS,4/24/2023,ELP,9:35 PM,156,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,94,557,4128,15,2,47,2382204,1933
Texas,2208,Logan International Airport,Massachusetts,15119,El Paso International Airport,324,4/24/2023,3:00 PM,275,2064,ELP,4/24/2023,BOS,9:35 PM,154,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,95,612,4128,10,2,49,2332208,2094
Massachusetts,2324,El Paso International Airport,Texas,11994,Boston Logan International Airport,226,4/25/2023,3:00 PM,275,2064,BOS,4/25/2023,ELP,9:35 PM,169,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,97,566,4128,14,2,58,2322324,3278
Texas,2328,Logan International Airport,Massachusetts,15119,El Paso International Airport,237,4/25/2023,3:00 PM,275,2064,ELP,4/25/2023,BOS,9:35 PM,169,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,97,1147,4128,11,2,61,2362328,2281
Massachusetts,2444,El Paso International Airport,Texas,11994,Boston Logan International Airport,459,4/26/2023,3:00 PM,275,2064,BOS,4/26/2023,ELP,9:35 PM,171,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,104,1035,4128,13,2,54,2352444,2330
Texas,2448,Logan International Airport,Massachusetts,15119,El Paso International Airport,389,4/26/2023,3:00 PM,275,2064,ELP,4/26/2023,BOS,9:35 PM,166,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,96,810,4128,9,2,61,2302448,2843
Massachusetts,2564,El Paso International Airport,Texas,11994,Boston Logan International Airport,264,4/27/2023,3:00 PM,275,2064,BOS,4/27/2023,ELP,9:35 PM,146,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,93,685,4128,8,2,45,2382564,2716
Texas,2568,Logan International Airport,Massachusetts,15119,El Paso International Airport,476,4/27/2023,3:00 PM,275,2064,ELP,4/27/2023,BOS,9:35 PM,158,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,85,735,4128,13,2,60,2332568,1493
Massachusetts,2684,El Paso International Airport,Texas,11994,Boston Logan International Airport,259,4/28/2023,3:00 PM,275,2064,BOS,4/28/2023,ELP,9:35 PM,159,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,98,896,4128,8,2,53,2322684,2518
Texas,2688,Logan International Airport,Massachusetts,15119,El Paso International Airport,153,4/28/2023,3:00 PM,275,2064,ELP,4/28/2023,BOS,9:35 PM,153,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,97,859,4128,12,2,44,2362688,3221
Massachusetts,2804,El Paso International Airport,Texas,11994,Boston Logan International Airport,180,4/29/2023,3:00 PM,275,2064,BOS,4/29/2023,ELP,9:35 PM,148,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,96,953,4128,8,2,44,2352804,2454
Texas,2808,Logan International Airport,Massachusetts,15119,El Paso International Airport,484,4/29/2023,3:00 PM,275,2064,ELP,4/29/2023,BOS,9:35 PM,155,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,103,714,4128,10,2,42,2302808,2224
Massachusetts,2924,El Paso International Airport,Texas,11994,Boston Logan International Airport,458,4/30/2023,3:00 PM,275,2064,BOS,4/30/2023,ELP,9:35 PM,166,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,94,895,4128,13,2,59,2382924,2611
Texas,2928,Logan International Airport,Massachusetts,15119,El Paso International Airport,384,4/30/2023,3:00 PM,275,2064,ELP,4/30/2023,BOS,9:35 PM,163,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,102,1102,4128,13,2,48,2332928,2429
Massachusetts,3044,El Paso International Airport,Texas,11994,Boston Logan International Airport,353,5/1/2023,3:00 PM,275,2064,BOS,5/1/2023,ELP,9:35 PM,169,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,99,913,4128,9,2,61,2323044,1885
Texas,3048,Logan International Airport,Massachusetts,15119,El Paso International Airport,403,5/1/2023,3:00 PM,275,2064,ELP,5/1/2023,BOS,9:35 PM,170,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,97,947,4128,13,2,60,2363048,1290
Massachusetts,3164,El Paso International Airport,Texas,11994,Boston Logan International Airport,321,5/2/2023,3:00 PM,275,2064,BOS,5/2/2023,ELP,9:35 PM,137,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,87,804,4128,8,2,42,2353164,1264
Texas,3168,Logan International Airport,Massachusetts,15119,El Paso International Airport,378,5/2/2023,3:00 PM,275,2064,ELP,5/2/2023,BOS,9:35 PM,164,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,89,971,4128,13,2,62,2303168,3141
Massachusetts,3284,El Paso International Airport,Texas,11994,Boston Logan International Airport,296,5/3/2023,3:00 PM,275,2064,BOS,5/3/2023,ELP,9:35 PM,150,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,86,719,4128,12,2,52,2383284,2909
Texas,3288,Logan International Airport,Massachusetts,15119,El Paso International Airport,183,5/3/2023,3:00 PM,275,2064,ELP,5/3/2023,BOS,9:35 PM,154,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,95,754,4128,11,2,48,2333288,2285
Massachusetts,3404,El Paso International Airport,Texas,11994,Boston Logan International Airport,377,5/4/2023,3:00 PM,275,2064,BOS,5/4/2023,ELP,9:35 PM,174,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,97,1127,4128,13,2,64,2323404,1218
Texas,3408,Logan International Airport,Massachusetts,15119,El Paso International Airport,420,5/4/2023,3:00 PM,275,2064,ELP,5/4/2023,BOS,9:35 PM,172,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,96,1190,4128,13,2,63,2363408,2049
Massachusetts,3524,El Paso International Airport,Texas,11994,Boston Logan International Airport,361,5/5/2023,3:00 PM,275,2064,BOS,5/5/2023,ELP,9:35 PM,148,El Paso,United States,3.5,FALSE,Boston,United States,3,TRUE,Domestic,0,FALSE,86,596,4128,10,2,52,2353524,3151
Texas,3528,Logan International Airport,Massachusetts,15119,El Paso International Airport,187,5/5/2023,3:00 PM,275,2064,ELP,5/5/2023,BOS,9:35 PM,162,Boston,United States,3,TRUE,El Paso,United States,3.5,FALSE,Domestic,0,FALSE,97,1002,4128,10,2,55,2303528,3477
New York,36,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,357,4/6/2023,3:00 PM,256,1903,JFK,4/6/2023,ELP,9:16 PM,169,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,98,967,3806,11,2,60,23036,1749
New York,156,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,377,4/7/2023,3:00 PM,256,1903,JFK,4/7/2023,ELP,9:16 PM,150,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,97,991,3806,11,2,42,233156,3156
New York,276,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,198,4/8/2023,3:00 PM,256,1903,JFK,4/8/2023,ELP,9:16 PM,163,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,93,1125,3806,13,2,57,236276,2771
New York,396,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,525,4/9/2023,3:00 PM,256,1903,JFK,4/9/2023,ELP,9:16 PM,159,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,91,1187,3806,14,2,54,230396,1371
New York,516,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,442,4/10/2023,3:00 PM,256,1903,JFK,4/10/2023,ELP,9:16 PM,162,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,93,907,3806,12,2,57,233516,2933
New York,636,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,416,4/11/2023,3:00 PM,256,1903,JFK,4/11/2023,ELP,9:16 PM,164,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,92,790,3806,12,2,60,236636,3032
New York,756,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,146,4/12/2023,3:00 PM,256,1903,JFK,4/12/2023,ELP,9:16 PM,168,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,102,979,3806,9,2,57,230756,2839
New York,876,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,355,4/13/2023,3:00 PM,256,1903,JFK,4/13/2023,ELP,9:16 PM,154,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,93,804,3806,8,2,53,233876,2041
New York,996,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,419,4/14/2023,3:00 PM,256,1903,JFK,4/14/2023,ELP,9:16 PM,154,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,85,857,3806,13,2,56,236996,3289
New York,1116,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,432,4/15/2023,3:00 PM,256,1903,JFK,4/15/2023,ELP,9:16 PM,148,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,90,732,3806,8,2,50,2301116,3444
New York,1236,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,510,4/16/2023,3:00 PM,256,1903,JFK,4/16/2023,ELP,9:16 PM,158,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,99,1027,3806,11,2,48,2331236,1632
New York,1356,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,540,4/17/2023,3:00 PM,256,1903,JFK,4/17/2023,ELP,9:16 PM,158,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,104,842,3806,13,2,41,2361356,3062
New York,1476,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,381,4/18/2023,3:00 PM,256,1903,JFK,4/18/2023,ELP,9:16 PM,158,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,99,992,3806,12,2,47,2301476,2599
New York,1596,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,526,4/19/2023,3:00 PM,256,1903,JFK,4/19/2023,ELP,9:16 PM,161,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,93,633,3806,12,2,56,2331596,2414
New York,1716,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,487,4/20/2023,3:00 PM,256,1903,JFK,4/20/2023,ELP,9:16 PM,149,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,90,984,3806,10,2,49,2361716,1333
New York,1836,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,420,4/21/2023,3:00 PM,256,1903,JFK,4/21/2023,ELP,9:16 PM,176,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,103,774,3806,9,2,64,2301836,1674
New York,1956,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,356,4/22/2023,3:00 PM,256,1903,JFK,4/22/2023,ELP,9:16 PM,159,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,104,692,3806,14,2,41,2331956,3418
New York,2076,El Paso International Airport,Texas,16215,John F. Kennedy International Airport,532,4/23/2023,3:00 PM,256,1903,JFK,4/23/2023,ELP,9:16 PM,161,El Paso,United States,3.5,FALSE,New York,United States,6,TRUE,Domestic,0,FALSE,103,926,3806,13,2,45,2362076,2156
